sale_id,day_id,pharmacy_id,product_id,volume_sold,sales_amount
871,297,6,10,1.45,23.87
872,298,51,8,1.05,16.51
873,298,8,20,1.29,22.19
874,298,27,1,1.0,16.09
875,299,28,10,2.85,46.91
876,299,98,5,4.56,80.12
877,299,38,9,0.93,14.96
878,300,16,11,0.16,2.69
879,300,64,1,1.55,24.94
880,300,23,14,2.29,41.11
881,301,49,5,1.29,22.67
882,301,91,18,0.87,14.32
883,301,65,8,2.84,44.64
884,302,107,18,0.0,0.0
885,303,10,12,1.46,25.11
886,303,111,13,0.07,1.23
887,303,56,2,0.47,7.74
888,304,59,1,1.24,19.95
889,304,111,3,1.06,17.84
890,304,74,11,0.03,0.5
891,305,74,14,0.62,11.13
892,305,91,13,0.65,11.42
893,305,38,14,2.73,49.0
894,306,52,4,0.08,1.38
895,306,42,1,0.44,7.08
896,306,103,6,6.48,116.32
897,307,59,20,0.82,14.1
898,307,12,12,4.39,75.51
899,307,109,14,1.12,20.1
900,308,32,4,0.0,0.0
901,309,76,14,0.38,6.82
902,309,68,13,1.0,17.57
903,309,51,3,4.62,77.75
904,310,96,10,2.76,45.43
905,310,29,11,2.52,42.41
906,310,100,11,0.72,12.12
907,311,10,6,7.88,141.45
908,311,82,17,1.64,26.39
909,311,68,4,2.48,42.66
910,312,25,17,3.2,51.49
911,312,45,12,0.02,0.34
912,312,31,5,0.12,2.11
913,313,19,4,0.51,8.77
914,313,26,9,0.06,0.97
915,313,78,6,0.43,7.72
916,314,98,5,1.92,33.73
917,314,23,3,1.2,20.2
918,314,60,16,4.88,76.71
919,315,98,19,2.11,35.51
920,315,58,19,0.52,8.75
921,315,83,19,0.37,6.23
922,316,42,20,2.27,39.04
923,316,20,11,4.24,71.36
924,316,9,15,1.49,27.3
925,317,57,16,2.26,35.53
926,317,102,10,1.22,20.08
927,317,76,9,1.86,29.93
928,318,46,2,0.64,10.53
929,318,10,17,0.39,6.28
930,318,60,10,3.3,54.32
931,319,5,15,0.8,14.66
932,319,48,2,0.08,1.32
933,319,10,10,1.12,18.44
934,320,79,3,1.33,22.38
935,320,65,20,4.47,76.88
936,320,60,13,3.2,56.22
937,321,71,19,1.66,27.94
938,321,58,2,0.07,1.15
939,321,84,19,0.94,15.82
940,322,42,7,0.5,9.16
941,322,61,20,0.65,11.18
942,322,20,17,0.19,3.06
943,323,58,2,0.1,1.65
944,323,104,4,1.18,20.3
945,323,92,11,2.72,45.78
946,324,65,3,0.8,13.46
947,324,6,6,0.2,3.59
948,324,91,8,0.34,5.34
949,325,57,15,0.04,0.73
950,325,67,17,5.67,91.23
951,325,21,20,0.29,4.99
952,326,48,12,1.73,29.76
953,326,50,10,0.64,10.53
954,326,100,14,1.63,29.26
955,327,87,11,1.38,23.23
956,327,7,20,2.32,39.9
957,327,9,11,0.3,5.05
958,328,13,11,0.02,0.34
959,328,87,18,0.32,5.27
960,328,37,13,5.02,88.2
961,329,93,9,1.59,25.58
962,329,112,20,0.7,12.04
963,329,43,5,0.71,12.47
964,330,75,3,2.04,34.33
965,330,118,5,0.36,6.33
966,330,40,12,4.6,79.12
967,331,17,13,0.93,16.34
968,331,91,20,0.83,14.28
969,331,40,3,1.26,21.21
970,332,49,18,0.09,1.48
971,332,105,11,0.35,5.89
972,332,86,5,2.56,44.98
973,333,12,17,0.38,6.11
974,333,66,14,4.06,72.88
975,333,3,12,1.24,21.33
976,334,40,12,1.68,28.9
977,334,28,6,1.16,20.82
978,334,99,11,1.5,25.24
979,335,25,16,3.61,56.75
980,335,18,8,1.0,15.72
981,335,10,5,2.38,41.82
982,336,109,10,0.57,9.38
983,336,65,4,0.97,16.68
984,336,107,18,2.46,40.49
985,337,5,17,2.48,39.9
986,337,113,11,0.46,7.74
987,337,17,20,0.06,1.03
988,338,49,20,0.49,8.43
989,338,21,5,1.45,25.48
990,338,107,6,0.08,1.44
991,339,104,20,1.14,19.61
992,339,93,6,1.52,27.28
993,339,6,15,0.68,12.46
994,340,47,14,4.43,79.52
995,340,57,8,0.34,5.34
996,340,37,20,0.23,3.96
997,341,30,15,0.41,7.51
998,341,31,18,0.22,3.62
999,341,104,10,0.37,6.09
1000,342,116,16,0.22,3.46
1001,342,48,7,0.11,2.02
1002,342,57,19,0.67,11.28
1003,343,99,15,1.72,31.51
1004,343,100,10,1.27,20.9
1005,343,65,13,0.35,6.15
1006,344,54,17,1.45,23.33
1007,344,105,6,0.73,13.1
1008,344,103,7,0.16,2.93
1009,345,18,20,2.8,48.16
1010,345,7,9,0.17,2.74
1011,345,112,16,3.37,52.98
1012,346,71,12,0.37,6.36
1013,346,92,4,0.13,2.24
1014,346,109,17,0.5,8.04
1015,347,37,4,4.11,70.69
1016,347,98,3,2.62,44.09
1017,347,35,6,3.27,58.7
1018,348,116,15,1.39,25.46
1019,348,19,17,1.52,24.46
1020,348,12,14,2.43,43.62
1021,349,105,8,1.51,23.74
1022,349,114,15,3.52,64.49
1023,349,120,12,1.31,22.53
1024,350,54,1,1.8,28.96
1025,350,51,2,1.18,19.42
1026,350,48,17,0.02,0.32
1027,351,50,8,1.52,23.89
1028,351,48,3,3.23,54.36
1029,351,4,8,0.25,3.93
1030,352,120,11,0.0,0.0
1031,353,108,4,0.25,4.3
1032,353,102,11,0.74,12.45
1033,353,18,5,0.01,0.18
1034,354,37,2,1.25,20.58
1035,354,90,16,0.37,5.82
1036,354,98,5,2.71,47.61
1037,355,58,16,1.67,26.25
1038,355,1,20,1.36,23.39
1039,355,3,3,0.31,5.22
1040,356,28,9,4.92,79.16
1041,356,71,5,4.62,81.17
1042,356,68,20,0.96,16.51
1043,357,15,14,0.65,11.67
1044,357,31,10,0.01,0.16
1045,357,16,10,0.34,5.6
1046,358,31,2,4.64,76.37
1047,358,82,14,2.28,40.93
1048,358,59,20,1.42,24.42
1049,359,15,3,1.37,23.06
1050,359,77,16,0.48,7.55
1051,359,3,18,1.48,24.36
1052,360,74,17,0.41,6.6
1053,360,92,8,2.27,35.68
1054,360,38,5,4.65,81.7
1055,361,1,14,1.25,22.44
1056,361,46,20,0.31,5.33
1057,361,74,8,0.78,12.26
1058,362,24,14,1.49,26.75
1059,362,68,3,0.66,11.11
1060,362,9,12,0.18,3.1
1061,363,70,17,0.11,1.77
1062,363,101,17,8.8,141.59
1063,363,71,17,0.09,1.45
1064,364,50,1,2.09,33.63
1065,364,6,16,0.76,11.95
1066,364,48,13,2.82,49.55
1067,365,96,9,0.0,0.0
1068,366,46,1,1.17,18.83
1069,366,45,3,4.51,75.9
1070,366,94,8,0.32,5.03
1071,367,99,4,5.0,86.0
1072,367,95,19,1.76,29.62
1073,367,18,11,2.24,37.7
1074,368,46,2,0.64,10.53
1075,368,44,18,1.35,22.22
1076,368,107,6,2.69,48.29
1077,369,90,15,1.34,24.55
1078,369,81,16,0.5,7.86
1079,369,104,6,0.5,8.98
1080,370,9,5,2.32,40.76
1081,370,5,15,0.47,8.61
1082,370,26,10,0.21,3.46
1083,371,102,2,0.0,0.0
1084,372,114,7,0.78,14.29
1085,372,41,2,0.6,9.88
1086,372,66,10,0.62,10.21
1087,373,105,13,2.44,42.87
1088,373,61,18,0.39,6.42
1089,373,5,9,0.17,2.74
1090,374,37,7,4.85,88.85
1091,374,111,12,0.62,10.66
1092,374,111,2,0.53,8.72
1093,375,35,11,0.78,13.13
1094,375,103,4,0.17,2.92
1095,375,56,12,2.05,35.26
1096,376,96,13,1.65,28.99
1097,376,115,15,0.1,1.83
1098,376,44,13,0.58,10.19
1099,377,64,6,3.87,69.47
1100,377,48,16,5.31,83.47
1101,377,35,17,1.16,18.66
1102,378,94,3,0.49,8.25
1103,378,11,14,0.09,1.62
1104,378,78,14,2.42,43.44
1105,379,70,6,0.42,7.54
1106,379,42,10,4.57,75.22
1107,379,11,4,1.68,28.9
1108,380,85,11,3.09,52.0
1109,380,40,10,2.37,39.01
1110,380,78,15,0.87,15.94
1111,381,22,14,2.0,35.9
1112,381,45,15,2.56,46.9
1113,381,6,15,2.12,38.84
1114,382,79,12,3.02,51.94
1115,382,36,14,0.86,15.44
1116,382,10,2,0.12,1.98
1117,383,47,13,2.25,39.53
1118,383,103,17,1.39,22.37
1119,383,4,6,1.7,30.51
1120,384,109,5,3.83,67.29
1121,384,87,20,0.14,2.41
1122,384,5,15,0.37,6.78
1123,385,9,5,2.04,35.84
1124,385,100,8,1.71,26.88
1125,385,47,12,0.25,4.3
1126,386,73,13,3.08,54.12
1127,386,78,2,0.46,7.57
1128,386,87,5,0.46,8.08
1129,387,48,15,1.11,20.34
1130,387,57,12,1.3,22.36
1131,387,74,3,1.26,21.21
1132,388,68,5,0.17,2.99
1133,388,51,12,3.64,62.61
1134,388,84,11,0.53,8.92
1135,389,32,9,0.1,1.61
1136,389,4,4,1.61,27.69
1137,389,64,6,2.29,41.11
1138,390,50,17,3.58,57.6
1139,390,16,18,3.0,49.38
1140,390,100,9,1.92,30.89
1141,391,91,9,1.51,24.3
1142,391,28,15,0.17,3.11
1143,391,37,20,0.99,17.03
1144,392,26,16,0.68,10.69
1145,392,18,4,0.44,7.57
1146,392,58,3,1.88,31.64
1147,393,116,6,2.92,52.41
1148,393,12,15,0.36,6.6
1149,393,86,11,1.06,17.84
1150,394,91,12,0.37,6.36
1151,394,71,3,0.03,0.5
1152,394,38,18,0.6,9.88
1153,395,109,10,2.55,41.97
1154,395,92,6,2.44,43.8
1155,395,102,6,3.35,60.13
1156,396,66,12,2.29,39.39
1157,396,16,8,0.56,8.8
1158,396,102,7,1.49,27.3
1159,397,31,5,1.54,27.06
1160,397,4,16,0.57,8.96
1161,397,71,12,3.89,66.91
1162,398,48,19,1.16,19.52
1163,398,103,15,0.78,14.29
1164,398,17,18,1.39,22.88
1165,399,114,20,0.93,16.0
1166,399,9,3,0.57,9.59
1167,399,51,10,0.84,13.83
1168,400,68,16,0.72,11.32
1169,400,99,14,0.69,12.39
1170,400,106,14,0.59,10.59
1171,401,10,19,1.26,21.21
1172,401,41,5,0.16,2.81
1173,401,58,3,1.91,32.15
1174,402,88,15,1.07,19.6
1175,402,45,17,0.02,0.32
1176,402,113,5,0.91,15.99
1177,403,82,18,0.1,1.65
1178,403,24,19,0.29,4.88
1179,403,56,5,0.95,16.69
1180,404,117,17,0.16,2.57
1181,404,107,2,1.55,25.51
1182,404,67,4,1.62,27.86
1183,405,39,5,2.46,43.22
1184,405,21,6,0.02,0.36
1185,405,120,11,1.18,19.86
1186,406,45,8,0.49,7.7
1187,406,115,17,2.01,32.34
1188,406,109,10,0.5,8.23
1189,407,33,3,0.43,7.24
1190,407,82,7,1.45,26.56
1191,407,36,18,1.12,18.44
1192,408,81,5,2.97,52.18
1193,408,79,10,0.22,3.62
1194,408,12,18,2.82,46.42
1195,409,83,17,0.75,12.07
1196,409,76,6,3.18,57.08
1197,409,20,19,0.4,6.73
1198,410,85,6,3.08,55.29
1199,410,93,20,8.27,142.24
1200,410,44,20,0.33,5.68
1201,411,6,19,2.08,35.01
1202,411,11,1,0.88,14.16
1203,411,83,2,0.05,0.82
1204,412,34,19,1.15,19.35
1205,412,99,7,3.96,72.55
1206,412,54,19,0.22,3.7
1207,413,82,20,0.38,6.54
1208,413,64,1,0.19,3.06
1209,413,38,18,0.43,7.08
1210,414,62,10,0.02,0.33
1211,414,104,8,0.72,11.32
1212,414,39,13,1.26,22.14
1213,415,10,15,3.7,67.78
1214,415,21,2,1.48,24.36
1215,415,54,15,0.15,2.75
1216,416,60,16,2.9,45.59
1217,416,44,7,0.05,0.92
1218,416,19,20,0.05,0.86
1219,417,111,11,0.31,5.22
1220,417,94,11,0.53,8.92
1221,417,52,12,1.16,19.95
1222,418,98,5,2.79,49.02
1223,418,66,12,1.43,24.6
1224,418,14,18,0.78,12.84
1225,419,31,11,3.07,51.67
1226,419,16,15,0.29,5.31
1227,419,58,9,0.32,5.15
1228,420,19,8,0.42,6.6
1229,420,7,4,3.76,64.67
1230,420,50,10,2.82,46.42
1231,421,54,20,1.01,17.37
1232,421,111,8,0.35,5.5
1233,421,105,6,4.64,83.29
1234,422,120,11,1.53,25.75
1235,422,93,19,0.46,7.74
1236,422,25,11,4.34,73.04
1237,423,64,6,0.29,5.21
1238,423,60,17,1.0,16.09
1239,423,113,16,5.05,79.39
1240,424,64,10,2.37,39.01
1241,424,12,1,4.43,71.28
1242,424,65,13,2.2,38.65
1243,425,31,15,0.43,7.88
1244,425,75,7,5.54,101.49
1245,425,7,12,0.7,12.04
1246,426,37,2,6.54,107.65
1247,426,77,16,0.76,11.95
1248,426,37,16,0.7,11.0
1249,427,2,18,0.2,3.29
1250,427,56,4,6.6,113.52
1251,427,113,5,2.88,50.6
1252,428,94,9,1.97,31.7
1253,428,98,12,0.63,10.84
1254,428,47,13,3.4,59.74
1255,429,52,2,0.11,1.81
1256,429,73,2,1.09,17.94
1257,429,25,18,0.8,13.17
1258,430,71,12,1.03,17.72
1259,430,10,10,1.3,21.4
1260,430,65,13,1.0,17.57
1261,431,98,15,5.1,93.43
1262,431,36,18,0.73,12.02
1263,431,88,20,0.17,2.92
1264,432,16,20,1.0,17.2
1265,432,13,5,0.38,6.68
1266,432,48,13,0.62,10.89
1267,433,72,11,0.96,16.16
1268,433,97,12,0.18,3.1
1269,433,26,5,0.2,3.51
1270,434,66,20,6.55,112.66
1271,434,65,13,3.18,55.87
1272,434,6,2,1.27,20.9
1273,435,18,2,1.12,18.44
1274,435,103,11,0.11,1.85
1275,435,67,16,1.45,22.79
1276,436,20,15,0.55,10.08
1277,436,115,20,2.8,48.16
1278,436,18,17,0.65,10.46
1279,437,120,11,2.33,39.21
1280,437,41,20,0.04,0.69
1281,437,51,6,0.29,5.21
1282,438,95,20,0.8,13.76
1283,438,76,10,1.06,17.45
1284,438,65,11,1.48,24.91
1285,439,69,17,0.79,12.71
1286,439,91,16,2.71,42.6
1287,439,39,19,4.5,75.73
1288,440,105,16,3.43,53.92
1289,440,48,1,0.09,1.45
1290,440,87,11,1.48,24.91
1291,441,54,4,0.17,2.92
1292,441,40,19,0.43,7.24
1293,441,77,1,6.73,108.29
1294,442,34,16,0.17,2.67
1295,442,74,19,0.76,12.79
1296,442,93,8,1.07,16.82
1297,443,75,2,0.59,9.71
1298,443,22,16,0.4,6.29
1299,443,81,17,0.01,0.16
1300,444,100,20,3.36,57.79
1301,444,19,13,6.19,108.76
1302,444,5,8,0.78,12.26
1303,445,90,19,6.58,110.74
1304,445,25,4,0.51,8.77
1305,445,57,1,1.25,20.11
1306,446,54,11,0.68,11.44
1307,446,53,5,0.19,3.34
1308,446,53,7,1.13,20.7
1309,447,100,17,1.56,25.1
1310,447,118,20,2.15,36.98
1311,447,112,16,0.29,4.56
1312,448,91,2,0.52,8.56
1313,448,67,5,0.31,5.45
1314,448,72,7,2.85,52.21
1315,449,85,11,1.53,25.75
1316,449,68,16,0.04,0.63
1317,449,41,13,3.43,60.27
1318,450,59,6,0.08,1.44
1319,450,44,18,1.13,18.6
1320,450,46,18,1.79,29.46
1321,451,79,9,0.55,8.85
1322,451,25,16,0.34,5.34
1323,451,36,8,0.44,6.92
1324,452,39,18,1.14,18.76
1325,452,39,8,4.63,72.78
1326,452,91,10,0.23,3.79
1327,453,89,7,3.0,54.96
1328,453,41,16,1.06,16.66
1329,453,45,16,2.27,35.68
1330,454,120,18,1.26,20.74
1331,454,37,9,2.17,34.92
1332,454,74,4,1.57,27.0
1333,455,49,18,5.7,93.82
1334,455,105,13,0.37,6.5
1335,455,99,12,0.27,4.64
1336,456,38,5,0.57,10.01
1337,456,37,2,0.35,5.76
1338,456,45,3,4.08,68.67
1339,457,84,15,0.3,5.5
1340,457,96,9,4.53,72.89
1341,457,28,16,0.5,7.86
1342,458,106,7,0.26,4.76
1343,458,35,18,2.02,33.25
1344,458,90,18,1.39,22.88
1345,459,18,9,0.83,13.35
1346,459,79,4,0.98,16.86
1347,459,31,19,1.53,25.75
1348,460,7,8,0.2,3.14
1349,460,29,17,4.31,69.35
1350,460,7,8,2.82,44.33
1351,461,53,4,2.61,44.89
1352,461,92,11,0.55,9.26
1353,461,13,16,2.84,44.64
1354,462,1,5,0.74,13.0
1355,462,119,18,0.31,5.1
1356,462,53,6,2.95,52.95
1357,463,62,16,0.21,3.3
1358,463,97,7,0.68,12.46
1359,463,42,10,0.44,7.24
1360,464,83,10,5.72,94.15
1361,464,117,2,2.33,38.35
1362,464,84,3,1.79,30.13
1363,465,30,19,1.11,18.68
1364,465,95,18,10.48,172.5
1365,465,117,2,0.09,1.48
1366,466,54,6,0.0,0.0
1367,467,120,6,3.89,69.83
1368,467,108,2,1.67,27.49
1369,467,101,13,1.11,19.5
1370,468,24,16,1.5,23.58
1371,468,113,10,0.77,12.67
1372,468,2,2,2.39,39.34
1373,469,73,10,1.45,23.87
1374,469,14,20,0.34,5.85
1375,469,37,11,0.21,3.53
1376,470,83,15,0.59,10.81
1377,470,68,18,1.6,26.34
1378,470,114,16,0.15,2.36
1379,471,109,5,2.76,48.49
1380,471,60,17,2.83,45.53
1381,471,25,9,3.74,60.18
1382,472,43,4,0.27,4.64
1383,472,94,6,2.43,43.62
1384,472,83,15,4.63,84.82
1385,473,92,9,0.46,7.4
1386,473,2,6,0.63,11.31
1387,473,102,11,8.23,138.51
1388,474,73,10,0.21,3.46
1389,474,23,7,2.06,37.74
1390,474,110,20,0.73,12.56
1391,475,106,13,0.62,10.89
1392,475,66,14,4.44,79.7
1393,475,12,11,1.27,21.37
1394,476,86,13,0.47,8.26
1395,476,24,4,0.29,4.99
1396,476,62,5,0.57,10.01
1397,477,120,11,0.17,2.86
1398,477,1,8,0.48,7.55
1399,477,50,9,3.35,53.9
1400,478,58,8,1.7,26.72
1401,478,43,9,6.07,97.67
1402,478,75,10,2.23,36.71
1403,479,2,19,1.45,24.4
1404,479,84,9,0.14,2.25
1405,479,89,12,3.41,58.65
1406,480,8,8,4.45,69.95
1407,480,60,4,1.98,34.06
1408,480,21,10,0.57,9.38
1409,481,88,13,0.42,7.38
1410,481,119,17,1.65,26.55
1411,481,89,10,0.93,15.31
1412,482,82,4,2.92,50.22
1413,482,48,10,0.93,15.31
1414,482,29,20,0.48,8.26
1415,483,18,8,0.81,12.73
1416,483,20,16,1.04,16.35
1417,483,96,15,0.15,2.75
1418,484,48,20,0.35,6.02
1419,484,90,14,0.07,1.26
1420,484,117,18,2.58,42.47
1421,485,97,16,1.62,25.47
1422,485,103,18,0.96,15.8
1423,485,98,7,2.76,50.56
1424,486,88,8,1.8,28.3
1425,486,112,20,0.97,16.68
1426,486,68,3,2.23,37.53
1427,487,68,15,2.32,42.5
1428,487,10,12,1.19,20.47
1429,487,15,19,3.16,53.18
1430,488,107,2,0.07,1.15
1431,488,116,18,0.85,13.99
1432,488,26,17,3.08,49.56
1433,489,69,19,0.17,2.86
1434,489,22,5,0.56,9.84
1435,489,110,11,2.61,43.93
1436,490,57,17,3.33,53.58
1437,490,88,4,0.47,8.08
1438,490,92,7,0.86,15.76
1439,491,63,19,0.02,0.34
1440,491,116,3,0.07,1.18
1441,491,58,17,1.91,30.73
1442,492,59,2,0.52,8.56
1443,492,66,5,0.0,0.0
1444,492,59,14,0.48,8.62
1445,493,8,19,1.02,17.17
1446,493,60,18,2.03,33.41
1447,493,93,10,0.61,10.04
1448,494,51,1,0.97,15.61
1449,494,105,9,0.9,14.48
1450,494,96,1,1.47,23.65
1451,495,75,7,0.91,16.67
1452,495,6,3,0.18,3.03
1453,495,45,14,2.24,40.21
1454,496,70,3,3.49,58.74
1455,496,120,2,0.64,10.53
1456,496,120,3,3.2,53.86
1457,497,5,16,5.94,93.38
1458,497,53,10,0.17,2.8
1459,497,99,6,1.89,33.93
1460,498,99,5,0.63,11.07
1461,498,48,14,2.16,38.77
1462,498,58,13,0.21,3.69
1463,499,49,13,0.67,11.77
1464,499,88,3,1.03,17.33
1465,499,18,18,1.64,26.99
1466,500,16,12,2.05,35.26
1467,500,69,6,1.23,22.08
1468,500,68,13,1.72,30.22
1469,501,94,5,3.49,61.32
1470,501,107,8,1.45,22.79
1471,501,97,1,0.06,0.97
1472,502,39,1,3.76,60.5
1473,502,87,15,1.65,30.23
1474,502,55,18,1.59,26.17
1475,503,49,18,0.4,6.58
1476,503,32,8,1.77,27.82
1477,503,45,15,0.83,15.21
1478,504,36,5,2.67,46.91
1479,504,120,7,0.29,5.31
1480,504,5,4,2.71,46.61
1481,505,79,14,3.96,71.08
1482,505,31,1,0.03,0.48
1483,505,9,7,2.01,36.82
1484,506,77,4,0.38,6.54
1485,506,58,2,1.5,24.69
1486,506,87,20,1.12,19.26
1487,507,32,2,1.11,18.27
1488,507,52,2,1.78,29.3
1489,507,30,15,2.79,51.11
1490,508,28,18,1.37,22.55
1491,508,18,2,1.05,17.28
1492,508,38,17,2.91,46.82
1493,509,105,8,3.4,53.45
1494,509,41,19,2.96,49.82
1495,509,77,19,3.3,55.54
1496,510,31,11,1.75,29.45
1497,510,113,10,5.2,85.59
1498,510,85,5,0.39,6.85
1499,511,29,17,2.66,42.8
1500,511,39,14,0.02,0.36
1501,511,8,9,1.32,21.24
1502,512,76,18,1.27,20.9
1503,512,81,6,1.41,25.31
1504,512,72,14,3.32,59.59
1505,513,7,16,2.29,36.0
1506,513,83,12,2.77,47.64
1507,513,101,13,1.27,22.31
1508,514,41,17,8.17,131.46
1509,514,53,14,4.51,80.95
1510,514,39,5,1.32,23.19
1511,515,24,13,0.93,16.34
1512,515,61,18,1.11,18.27
1513,515,109,8,0.96,15.09
1514,516,39,8,0.94,14.78
1515,516,104,5,0.72,12.65
1516,516,118,15,3.0,54.96
1517,517,72,2,4.32,71.11
1518,517,54,14,3.85,69.11
1519,517,68,18,0.16,2.63
1520,518,50,5,1.49,26.18
1521,518,33,8,1.7,26.72
1522,518,43,7,1.81,33.16
1523,519,119,3,0.79,13.3
1524,519,109,15,0.69,12.64
1525,519,12,12,0.85,14.62
1526,520,93,18,1.65,27.16
1527,520,7,7,1.91,34.99
1528,520,49,9,1.44,23.17
1529,521,78,20,3.42,58.82
1530,521,112,2,0.02,0.33
1531,521,25,3,0.24,4.04
1532,522,93,19,0.01,0.17
1533,522,28,18,1.98,32.59
1534,522,27,16,4.35,68.38
1535,523,39,11,0.57,9.59
1536,523,28,1,5.31,85.44
1537,523,95,7,0.12,2.2
1538,524,96,4,2.5,43.0
1539,524,118,16,0.4,6.29
1540,524,90,8,0.1,1.57
1541,525,91,20,2.23,38.36
1542,525,51,7,0.99,18.14
1543,525,71,8,1.12,17.61
1544,526,100,11,0.8,13.46
1545,526,49,10,3.52,57.94
1546,526,69,15,1.68,30.78
1547,527,40,12,0.24,4.13
1548,527,47,9,0.61,9.81
1549,527,113,17,0.82,13.19
1550,528,60,16,0.76,11.95
1551,528,103,4,1.27,21.84
1552,528,98,16,0.3,4.72
1553,529,118,11,0.65,10.94
1554,529,48,7,3.7,67.78
1555,529,53,11,0.65,10.94
1556,530,73,2,1.42,23.37
1557,530,95,8,2.36,37.1
1558,530,3,5,0.22,3.87
1559,531,71,9,1.32,21.24
1560,531,75,19,0.47,7.91
1561,531,38,14,5.21,93.52
1562,532,26,5,0.78,13.7
1563,532,30,11,1.94,32.65
1564,532,73,13,0.94,16.52
1565,533,64,8,0.03,0.47
1566,533,84,18,0.74,12.18
1567,533,33,11,2.23,37.53
1568,534,93,16,1.02,16.03
1569,534,59,16,1.9,29.87
1570,534,94,6,2.41,43.26
1571,535,22,12,1.68,28.9
1572,535,93,5,1.54,27.06
1573,535,63,18,6.12,100.74
1574,536,118,6,1.06,19.03
1575,536,83,18,3.67,60.41
1576,536,68,2,4.61,75.88
1577,537,108,2,1.01,16.62
1578,537,105,3,0.63,10.6
1579,537,98,2,3.53,58.1
1580,538,53,1,0.58,9.33
1581,538,108,5,3.1,54.47
1582,538,9,8,0.99,15.56
1583,539,2,5,1.94,34.09
1584,539,65,7,0.18,3.3
1585,539,48,15,1.71,31.33
1586,540,80,2,2.28,37.53
1587,540,117,20,3.35,57.62
1588,540,85,16,0.7,11.0
1589,541,3,16,2.68,42.13
1590,541,69,1,3.99,64.2
1591,541,53,18,0.5,8.23
1592,542,3,1,0.64,10.3
1593,542,93,17,0.15,2.41
1594,542,69,9,6.54,105.23
1595,543,3,10,2.51,41.31
1596,543,105,17,2.12,34.11
1597,543,104,14,0.71,12.74
1598,544,14,6,1.35,24.23
1599,544,68,4,2.46,42.31
1600,544,31,5,1.87,32.86
1601,545,80,7,0.77,14.11
1602,545,33,17,0.03,0.48
1603,545,35,12,0.2,3.44
1604,546,11,13,1.95,34.26
1605,546,52,12,2.11,36.29
1606,546,73,15,4.77,87.39
1607,547,90,8,0.58,9.12
1608,547,39,8,2.35,36.94
1609,547,84,3,0.07,1.18
1610,548,12,2,0.27,4.44
1611,548,49,13,3.13,54.99
1612,548,71,13,2.1,36.9
1613,549,8,16,4.78,75.14
1614,549,90,1,1.23,19.79
1615,549,11,6,1.34,24.05
1616,550,109,16,3.94,61.94
1617,550,83,14,0.37,6.64
1618,550,73,11,0.69,11.61
1619,551,115,4,1.84,31.65
1620,551,118,17,3.14,50.52
1621,551,30,2,0.52,8.56
1622,552,116,7,1.47,26.93
1623,552,61,19,0.14,2.36
1624,552,6,9,3.23,51.97
1625,553,88,3,0.17,2.86
1626,553,116,9,0.49,7.88
1627,553,73,18,1.34,22.06
1628,554,23,2,1.12,18.44
1629,554,3,11,0.81,13.63
1630,554,76,7,0.41,7.51
1631,555,97,5,0.33,5.8
1632,555,119,13,0.92,16.16
1633,555,39,3,4.25,71.53
1634,556,73,6,1.35,24.23
1635,556,73,8,1.02,16.03
1636,556,87,13,1.63,28.64
1637,557,43,18,2.62,43.13
1638,557,97,13,0.26,4.57
1639,557,102,5,3.45,60.62
1640,558,65,3,2.57,43.25
1641,558,7,12,0.16,2.75
1642,558,56,4,0.95,16.34
1643,559,108,8,0.07,1.1
1644,559,44,3,0.24,4.04
1645,559,99,20,0.03,0.52
1646,560,77,20,2.09,35.95
1647,560,100,13,4.92,86.44
1648,560,4,11,1.48,24.91
1649,561,101,9,1.72,27.67
1650,561,63,15,2.5,45.8
1651,561,46,8,4.12,64.77
1652,562,49,18,0.71,11.69
1653,562,24,14,1.35,24.23
1654,562,85,19,0.44,7.41
1655,563,11,13,2.17,38.13
1656,563,38,20,1.16,19.95
1657,563,92,8,0.35,5.5
1658,564,11,3,6.06,101.99
1659,564,20,9,2.42,38.94
1660,564,92,13,3.2,56.22
1661,565,95,5,0.33,5.8
1662,565,41,13,5.02,88.2
1663,565,14,12,0.49,8.43
1664,566,1,3,1.82,30.63
1665,566,57,10,1.58,26.01
1666,566,98,12,1.28,22.02
1667,567,14,9,0.49,7.88
1668,567,12,5,4.79,84.16
1669,567,56,6,4.05,72.7
1670,568,72,15,0.2,3.66
1671,568,66,18,0.04,0.66
1672,568,14,14,1.26,22.62
1673,569,12,1,2.89,46.5
1674,569,71,12,1.3,22.36
1675,569,77,3,1.81,30.46
1676,570,101,20,1.06,18.23
1677,570,111,11,1.64,27.6
1678,570,2,13,1.3,22.84
1679,571,53,10,1.56,25.68
1680,571,100,13,0.43,7.56
1681,571,93,3,3.01,50.66
1682,572,116,18,2.91,47.9
1683,572,74,8,0.36,5.66
1684,572,22,17,4.07,65.49
1685,573,22,13,0.76,13.35
1686,573,35,5,10.47,183.96
1687,573,35,10,2.95,48.56
1688,574,19,16,3.77,59.26
1689,574,22,3,3.63,61.09
1690,574,36,14,2.94,52.77
1691,575,39,14,2.33,41.82
1692,575,101,16,0.54,8.49
1693,575,47,3,0.13,2.19
1694,576,32,9,1.5,24.14
1695,576,77,16,0.55,8.65
1696,576,26,20,3.45,59.34
1697,577,14,15,0.41,7.51
1698,577,39,5,3.6,63.25
1699,577,51,1,0.99,15.93
